student_id,batch_name,price,payment_type
6382,Banking,4999,Full Payment
6383,Banking,7999,EMI
6384,Banking,4999,EMI
6389,RBI Grade B,9999,Full Payment
6390,NABARD,7999,EMI
6391,RBI Grade B,9999,Full Payment
6393,Banking,4999,EMI
6394,Banking,4999,Full Payment
6397,Banking,7999,EMI
6398,NABARD,4999,Full Payment
6399,RBI Grade B,11999,EMI
6402,RBI Grade B,11999,EMI
6403,NABARD,4999,Full Payment
6408,RBI Grade B,9999,EMI
6414,Banking,7999,EMI
6415,SEBI,4999,Full Payment
6416,NABARD,11999,EMI
6419,NABARD,7999,EMI
6422,SSC CGL,9999,Full Payment
6424,RBI Grade B,4999,Full Payment
6425,Banking,4999,Full Payment
6426,Banking,4999,Full Payment
6427,SEBI,7999,Full Payment
6428,SEBI,9999,Full Payment
6429,SSC CGL,4999,Full Payment
6431,Banking,9999,Full Payment
6437,Banking,4999,EMI
6438,Banking,9999,EMI
6440,SEBI,7999,Full Payment
6444,RBI Grade B,4999,EMI
6446,RBI Grade B,7999,EMI
6447,SEBI,9999,EMI
6448,NABARD,7999,Full Payment
6451,Banking,11999,EMI
6457,NABARD,9999,Full Payment
6460,SEBI,7999,EMI
6462,NABARD,9999,EMI
6463,SEBI,11999,Full Payment
6464,RBI Grade B,4999,EMI
6465,SEBI,11999,EMI
6466,SEBI,4999,Full Payment
6468,Banking,4999,Full Payment
6469,Banking,7999,EMI
6470,NABARD,7999,Full Payment
6471,RBI Grade B,9999,Full Payment
6472,SEBI,4999,EMI
6473,RBI Grade B,11999,Full Payment
6474,SSC CGL,11999,EMI
6475,Banking,11999,Full Payment
6477,NABARD,11999,EMI
6478,Banking,7999,EMI
6479,RBI Grade B,9999,EMI
6481,SEBI,11999,Full Payment
6482,SEBI,9999,EMI
6486,RBI Grade B,9999,EMI
6488,RBI Grade B,7999,EMI
6491,Banking,7999,Full Payment
6494,RBI Grade B,11999,Full Payment
6495,NABARD,11999,EMI
6497,RBI Grade B,7999,Full Payment
6499,NABARD,4999,Full Payment
6501,NABARD,9999,EMI
6503,SEBI,11999,Full Payment
6504,SSC CGL,9999,Full Payment
6506,NABARD,7999,Full Payment
6507,SEBI,9999,Full Payment
6508,RBI Grade B,11999,EMI
6509,NABARD,9999,Full Payment
6510,NABARD,7999,EMI
6515,RBI Grade B,7999,EMI
6517,SSC CGL,4999,EMI
6518,NABARD,11999,EMI
6519,NABARD,4999,EMI
6521,NABARD,11999,EMI
6522,NABARD,7999,EMI
6524,Banking,9999,Full Payment
6525,SEBI,11999,EMI
6526,SSC CGL,7999,Full Payment
6528,SSC CGL,4999,Full Payment
6529,NABARD,4999,EMI
6530,RBI Grade B,4999,Full Payment
6531,Banking,7999,EMI
6534,SEBI,11999,Full Payment
6535,Banking,11999,EMI
6536,NABARD,9999,Full Payment
6537,NABARD,11999,Full Payment
6539,SEBI,11999,EMI
6541,SEBI,7999,EMI
6545,NABARD,7999,Full Payment
6547,NABARD,11999,Full Payment
6548,NABARD,9999,EMI
6549,NABARD,7999,EMI
6550,NABARD,9999,Full Payment
6552,SEBI,7999,Full Payment
6554,RBI Grade B,9999,EMI
6557,Banking,7999,Full Payment
6558,Banking,11999,EMI
6561,SSC CGL,4999,EMI
6563,NABARD,7999,EMI
6564,NABARD,7999,EMI
6566,NABARD,7999,Full Payment
6567,Banking,11999,Full Payment
6568,NABARD,9999,Full Payment
6570,Banking,9999,Full Payment
6572,Banking,11999,Full Payment
6573,SSC CGL,11999,Full Payment
6577,SEBI,9999,EMI
6579,NABARD,11999,EMI
6580,Banking,4999,EMI
6582,SSC CGL,7999,Full Payment
6583,SEBI,11999,EMI
6584,SEBI,11999,Full Payment
6585,RBI Grade B,7999,Full Payment
6588,SSC CGL,4999,EMI
6589,SSC CGL,11999,EMI
6591,RBI Grade B,7999,Full Payment
6592,Banking,7999,Full Payment
6594,Banking,11999,EMI
6595,SSC CGL,4999,EMI
6596,RBI Grade B,9999,EMI
6597,SEBI,9999,EMI
6598,SEBI,7999,EMI
6600,RBI Grade B,4999,Full Payment
6602,SSC CGL,7999,EMI
6603,SEBI,9999,EMI
6606,RBI Grade B,9999,EMI
6607,SEBI,7999,Full Payment
6608,Banking,9999,Full Payment
6609,Banking,4999,EMI
6611,SSC CGL,11999,Full Payment
6613,RBI Grade B,11999,EMI
6614,Banking,7999,Full Payment
6615,NABARD,7999,EMI
6616,RBI Grade B,7999,EMI
6617,SEBI,4999,Full Payment
6618,NABARD,9999,EMI
6619,Banking,4999,EMI
6620,Banking,9999,EMI
6622,SSC CGL,4999,EMI
6623,SEBI,9999,Full Payment
6624,RBI Grade B,9999,Full Payment
6625,NABARD,11999,Full Payment
6632,SSC CGL,7999,EMI
6633,NABARD,9999,EMI
6635,RBI Grade B,4999,EMI
6637,SEBI,11999,EMI
6639,RBI Grade B,11999,Full Payment
6642,SEBI,7999,Full Payment
6643,SEBI,9999,EMI
6645,NABARD,4999,EMI
6646,SSC CGL,7999,Full Payment
6648,Banking,11999,Full Payment
6650,RBI Grade B,7999,Full Payment
6653,Banking,4999,Full Payment
6655,NABARD,9999,EMI
6657,SSC CGL,4999,EMI
6658,SEBI,4999,EMI
6661,NABARD,9999,EMI
6663,SEBI,4999,EMI
6664,SEBI,11999,Full Payment
6667,RBI Grade B,4999,Full Payment
6672,Banking,7999,Full Payment
6674,RBI Grade B,11999,Full Payment
6675,RBI Grade B,7999,EMI
6681,NABARD,9999,Full Payment
6683,Banking,4999,Full Payment
6684,Banking,4999,Full Payment
6685,NABARD,7999,EMI
6686,SSC CGL,9999,Full Payment
6688,SEBI,9999,EMI
6689,RBI Grade B,4999,EMI
6690,RBI Grade B,9999,Full Payment
6691,RBI Grade B,9999,Full Payment
6692,NABARD,11999,Full Payment
6696,Banking,4999,EMI
6698,NABARD,11999,EMI
6699,NABARD,9999,EMI
6701,SSC CGL,7999,Full Payment
6703,NABARD,11999,EMI
6704,Banking,7999,EMI
6705,RBI Grade B,4999,Full Payment
6708,SSC CGL,11999,EMI
6710,NABARD,7999,Full Payment
6713,Banking,11999,Full Payment
6717,RBI Grade B,4999,Full Payment
6718,Banking,9999,EMI
6720,Banking,4999,Full Payment
6721,SEBI,11999,EMI
6722,RBI Grade B,7999,Full Payment
6723,Banking,11999,EMI
6725,RBI Grade B,11999,EMI
6726,Banking,4999,Full Payment
6728,Banking,9999,Full Payment
6730,RBI Grade B,4999,Full Payment
6731,SSC CGL,4999,EMI
6733,NABARD,9999,EMI
6734,RBI Grade B,7999,Full Payment
6736,RBI Grade B,4999,EMI
6738,NABARD,7999,EMI
6739,NABARD,11999,Full Payment
6740,RBI Grade B,7999,EMI
6741,RBI Grade B,7999,Full Payment
6742,SEBI,9999,Full Payment
6743,SSC CGL,4999,Full Payment
6744,NABARD,7999,Full Payment
6745,RBI Grade B,11999,EMI
6747,SSC CGL,4999,Full Payment
6748,SSC CGL,9999,Full Payment
6750,RBI Grade B,4999,Full Payment
6751,SEBI,7999,Full Payment
6752,SSC CGL,11999,EMI
6754,SSC CGL,11999,Full Payment
6755,Banking,7999,EMI
6757,SEBI,9999,EMI
6759,Banking,4999,EMI
6760,Banking,4999,EMI
6766,Banking,9999,Full Payment
6772,Banking,7999,EMI
6773,SSC CGL,11999,Full Payment
6774,Banking,11999,Full Payment
6775,RBI Grade B,4999,EMI
6776,NABARD,11999,Full Payment
6778,Banking,9999,EMI
6781,SSC CGL,9999,Full Payment
6782,SEBI,7999,Full Payment
6783,SEBI,9999,Full Payment
6785,SEBI,4999,Full Payment
6786,SEBI,4999,EMI
6789,SEBI,9999,Full Payment
6790,NABARD,11999,Full Payment
6792,NABARD,9999,EMI
6793,NABARD,7999,Full Payment
6794,SEBI,9999,Full Payment
6795,RBI Grade B,4999,Full Payment
6796,NABARD,11999,EMI
6798,NABARD,7999,EMI
6802,NABARD,9999,Full Payment
6806,SEBI,11999,Full Payment
6807,Banking,11999,EMI
6808,SSC CGL,11999,Full Payment
6809,Banking,11999,EMI
6810,SEBI,9999,Full Payment
6815,SEBI,11999,EMI
6816,Banking,11999,Full Payment
6821,NABARD,4999,EMI
6822,SEBI,4999,Full Payment
6823,SSC CGL,4999,EMI
6824,NABARD,7999,Full Payment
6827,Banking,4999,EMI
6828,RBI Grade B,11999,Full Payment
6829,SSC CGL,11999,EMI
6832,SSC CGL,4999,EMI
6833,Banking,9999,Full Payment
6835,SSC CGL,11999,Full Payment
6836,RBI Grade B,7999,EMI
6837,NABARD,11999,Full Payment
6838,NABARD,7999,Full Payment
6839,SEBI,9999,EMI
6846,NABARD,11999,EMI
6847,RBI Grade B,4999,EMI
6850,SSC CGL,9999,EMI
6852,SSC CGL,9999,EMI
6853,NABARD,7999,EMI
6855,SSC CGL,11999,Full Payment
6856,Banking,11999,EMI
6857,Banking,4999,EMI
6858,SEBI,11999,EMI
6860,SSC CGL,11999,EMI
6862,Banking,9999,EMI
6864,SEBI,7999,Full Payment
6868,SSC CGL,11999,EMI
6870,SEBI,9999,EMI
6873,SSC CGL,11999,Full Payment
6878,RBI Grade B,9999,EMI
6880,RBI Grade B,4999,EMI
6881,NABARD,4999,Full Payment
6885,SEBI,9999,EMI
6887,RBI Grade B,9999,EMI
6888,SEBI,9999,Full Payment
6889,NABARD,9999,EMI
6890,SSC CGL,9999,Full Payment
6892,SEBI,11999,EMI
6893,SEBI,7999,Full Payment
6894,RBI Grade B,9999,Full Payment
6895,NABARD,11999,Full Payment
6896,SSC CGL,9999,Full Payment
6900,NABARD,11999,EMI
6901,SSC CGL,11999,Full Payment
6903,RBI Grade B,7999,Full Payment
6909,SEBI,4999,EMI
6912,SSC CGL,11999,Full Payment
6913,NABARD,9999,EMI
6915,SSC CGL,9999,EMI
6916,RBI Grade B,4999,Full Payment
6917,Banking,11999,EMI
6918,RBI Grade B,9999,Full Payment
6921,SEBI,4999,EMI
6922,SSC CGL,9999,Full Payment
6924,SEBI,11999,Full Payment
6925,SSC CGL,9999,Full Payment
6926,NABARD,7999,EMI
6928,SSC CGL,4999,EMI
6929,RBI Grade B,11999,EMI
6930,SEBI,11999,EMI
6931,Banking,9999,Full Payment
6932,SSC CGL,9999,Full Payment
6933,SSC CGL,4999,Full Payment
6938,Banking,11999,Full Payment
6941,RBI Grade B,4999,Full Payment
6943,NABARD,7999,Full Payment
6945,NABARD,7999,Full Payment
6946,SSC CGL,9999,Full Payment
6951,SEBI,9999,EMI
6953,Banking,9999,EMI
6954,RBI Grade B,7999,EMI
6955,NABARD,9999,EMI
6956,Banking,7999,Full Payment
6957,Banking,11999,Full Payment
6958,NABARD,11999,Full Payment
6962,SSC CGL,11999,Full Payment
6963,Banking,11999,EMI
6965,RBI Grade B,9999,Full Payment
6968,SSC CGL,11999,Full Payment
6969,SEBI,9999,EMI
6972,SSC CGL,7999,EMI
6973,NABARD,9999,EMI
6974,Banking,9999,Full Payment
6975,Banking,4999,EMI
6976,SSC CGL,7999,Full Payment
6979,RBI Grade B,4999,Full Payment
6982,NABARD,7999,EMI
6983,Banking,4999,EMI
6987,Banking,7999,EMI
6988,NABARD,4999,EMI
6989,SSC CGL,11999,Full Payment
6990,NABARD,11999,Full Payment
6991,NABARD,9999,Full Payment
6993,Banking,7999,Full Payment
6995,Banking,7999,Full Payment
6996,SEBI,11999,Full Payment
6999,SSC CGL,11999,EMI
7000,Banking,4999,Full Payment
7001,NABARD,11999,EMI
7002,RBI Grade B,4999,Full Payment
7003,SSC CGL,9999,Full Payment
7006,RBI Grade B,9999,EMI
7010,SEBI,11999,Full Payment
7011,RBI Grade B,7999,EMI
7012,SEBI,11999,Full Payment
7013,SEBI,11999,EMI
7015,SEBI,11999,EMI
7017,SEBI,7999,EMI
7020,SEBI,9999,Full Payment
7022,Banking,4999,EMI
7024,SSC CGL,4999,Full Payment
7025,Banking,4999,Full Payment
7026,Banking,7999,Full Payment
7028,SEBI,9999,EMI
7030,SSC CGL,9999,EMI
7031,SSC CGL,7999,Full Payment
7035,SEBI,4999,EMI
7037,NABARD,4999,Full Payment
7038,Banking,7999,Full Payment
7039,SSC CGL,9999,EMI
7040,SSC CGL,9999,Full Payment
7042,SEBI,9999,EMI
7044,Banking,11999,EMI
7046,NABARD,11999,EMI
7047,Banking,11999,EMI
7050,RBI Grade B,4999,Full Payment
7052,RBI Grade B,11999,Full Payment
7053,Banking,4999,Full Payment
7054,SSC CGL,9999,EMI
7058,Banking,9999,Full Payment
7060,SSC CGL,9999,EMI
7063,Banking,11999,EMI
7064,SSC CGL,4999,Full Payment
7065,SSC CGL,9999,EMI
7066,Banking,9999,Full Payment
7068,RBI Grade B,9999,Full Payment
7070,SEBI,9999,Full Payment
7072,SEBI,4999,EMI
7073,NABARD,9999,Full Payment
7074,RBI Grade B,7999,EMI
7075,RBI Grade B,11999,Full Payment
7077,Banking,4999,Full Payment
7078,SEBI,4999,EMI
7080,SEBI,9999,Full Payment
7084,SEBI,11999,Full Payment
7085,NABARD,7999,EMI
7086,SEBI,9999,EMI
7089,SEBI,4999,EMI
7095,SEBI,9999,EMI
7097,NABARD,9999,Full Payment
7098,Banking,7999,EMI
7099,SSC CGL,11999,Full Payment
7100,SEBI,4999,EMI
7102,Banking,9999,EMI
7104,SEBI,9999,EMI
7107,RBI Grade B,4999,EMI
7110,Banking,7999,Full Payment
7114,SEBI,7999,EMI
7115,SEBI,11999,EMI
7118,RBI Grade B,11999,Full Payment
7120,SSC CGL,4999,EMI
7123,SSC CGL,11999,Full Payment
7124,NABARD,11999,Full Payment
7130,SSC CGL,9999,Full Payment
7132,SSC CGL,7999,EMI
7133,SEBI,4999,EMI
7134,SSC CGL,7999,Full Payment
7135,RBI Grade B,11999,EMI
7136,SSC CGL,9999,EMI
7138,NABARD,4999,Full Payment
7140,NABARD,9999,Full Payment
7142,NABARD,9999,Full Payment
7143,RBI Grade B,11999,Full Payment
7144,SEBI,9999,Full Payment
7145,SSC CGL,7999,EMI
7147,SSC CGL,11999,Full Payment
7148,RBI Grade B,9999,Full Payment
7149,RBI Grade B,9999,EMI
7150,RBI Grade B,7999,EMI
7152,Banking,7999,Full Payment
7153,SEBI,7999,EMI
7154,SEBI,9999,Full Payment
7157,NABARD,4999,EMI
7160,NABARD,11999,Full Payment
7161,NABARD,7999,EMI
7163,SSC CGL,7999,EMI
7164,SSC CGL,4999,EMI
7166,NABARD,9999,EMI
7171,Banking,9999,Full Payment
7173,SEBI,4999,EMI
7174,Banking,9999,EMI
7175,NABARD,4999,EMI
7176,Banking,9999,Full Payment
7177,Banking,4999,EMI
7178,RBI Grade B,9999,EMI
7179,RBI Grade B,11999,EMI
7180,SEBI,9999,Full Payment
7181,NABARD,11999,EMI
7182,RBI Grade B,9999,Full Payment
7186,RBI Grade B,7999,EMI
7187,SSC CGL,11999,EMI
7189,SEBI,4999,EMI
7191,SSC CGL,11999,EMI
7192,RBI Grade B,4999,EMI
7199,SEBI,9999,EMI
7200,RBI Grade B,9999,Full Payment
7202,RBI Grade B,7999,Full Payment
7203,Banking,7999,EMI
7204,SEBI,4999,Full Payment
7205,NABARD,4999,Full Payment
7206,RBI Grade B,9999,EMI
7207,SSC CGL,7999,Full Payment
7211,Banking,7999,Full Payment
7212,SSC CGL,9999,EMI
7214,SSC CGL,9999,EMI
7215,SSC CGL,7999,Full Payment
7216,SEBI,9999,EMI
7217,Banking,4999,Full Payment
7219,RBI Grade B,7999,EMI
7220,RBI Grade B,4999,EMI
7222,NABARD,9999,Full Payment
7223,Banking,7999,EMI
7225,SSC CGL,11999,Full Payment
7226,SEBI,4999,EMI
7227,SEBI,4999,Full Payment
7228,SSC CGL,4999,EMI
7229,Banking,7999,Full Payment
7230,SSC CGL,11999,Full Payment
7231,RBI Grade B,4999,Full Payment
7233,Banking,7999,EMI
7238,NABARD,11999,EMI
7239,NABARD,11999,EMI
7240,RBI Grade B,4999,Full Payment
7243,SEBI,11999,Full Payment
7244,Banking,11999,Full Payment
7246,SEBI,7999,EMI
7248,SEBI,4999,EMI
7251,RBI Grade B,4999,Full Payment
7254,SSC CGL,7999,EMI
7257,RBI Grade B,4999,EMI
7259,SEBI,7999,Full Payment
7260,NABARD,7999,EMI
7262,SEBI,9999,EMI
7263,Banking,7999,Full Payment
7267,SEBI,4999,Full Payment
7268,RBI Grade B,9999,EMI
7272,SEBI,4999,EMI
7273,NABARD,4999,EMI
7274,SEBI,7999,Full Payment
7275,SSC CGL,11999,EMI
7277,NABARD,9999,Full Payment
7278,RBI Grade B,7999,Full Payment
7279,NABARD,4999,Full Payment
7280,SSC CGL,7999,Full Payment
7281,SEBI,11999,Full Payment
7287,SSC CGL,7999,EMI
7288,RBI Grade B,11999,EMI
7291,SEBI,4999,Full Payment
7292,RBI Grade B,11999,EMI
7294,Banking,7999,Full Payment
7297,RBI Grade B,7999,Full Payment
7301,Banking,9999,EMI
7304,SEBI,9999,Full Payment
7305,Banking,9999,EMI
7306,NABARD,11999,EMI
7309,SEBI,11999,Full Payment
7311,NABARD,9999,EMI
7315,NABARD,11999,EMI
7317,Banking,11999,EMI
7319,SSC CGL,11999,EMI
7321,NABARD,4999,EMI
7325,SSC CGL,4999,EMI
7327,SSC CGL,11999,EMI
7328,Banking,4999,EMI
7331,SSC CGL,7999,Full Payment
7332,RBI Grade B,9999,Full Payment
7333,SSC CGL,9999,Full Payment
7336,Banking,7999,Full Payment
7337,RBI Grade B,7999,Full Payment
7338,SEBI,9999,EMI
7342,SSC CGL,11999,Full Payment
7343,RBI Grade B,9999,EMI
7344,SSC CGL,4999,EMI
7346,Banking,9999,EMI
7347,Banking,7999,EMI
7348,SEBI,9999,EMI
7355,NABARD,9999,Full Payment
7356,SSC CGL,9999,Full Payment
7357,RBI Grade B,4999,Full Payment
7360,Banking,11999,Full Payment
7362,NABARD,11999,Full Payment
7363,RBI Grade B,4999,Full Payment
7365,NABARD,11999,Full Payment
7367,NABARD,4999,Full Payment
7369,SSC CGL,9999,Full Payment
7372,Banking,9999,Full Payment
7373,NABARD,7999,Full Payment
7378,SSC CGL,9999,EMI
7381,SEBI,9999,EMI
7382,NABARD,9999,Full Payment
7383,RBI Grade B,4999,Full Payment
7384,SSC CGL,11999,Full Payment
7388,SSC CGL,4999,EMI
7389,SSC CGL,9999,Full Payment
7390,NABARD,4999,Full Payment
7394,Banking,9999,EMI
7395,NABARD,7999,EMI
7397,SSC CGL,7999,Full Payment
7398,RBI Grade B,9999,EMI
7402,RBI Grade B,7999,EMI
7404,SEBI,7999,EMI
7406,RBI Grade B,9999,EMI
7408,SSC CGL,4999,EMI
7414,SSC CGL,7999,Full Payment
7417,NABARD,4999,Full Payment
7421,RBI Grade B,4999,Full Payment
7423,RBI Grade B,4999,Full Payment
7424,SSC CGL,9999,Full Payment
7425,RBI Grade B,9999,Full Payment
7426,RBI Grade B,11999,Full Payment
7429,SEBI,11999,EMI
7431,SEBI,11999,Full Payment
7432,RBI Grade B,7999,Full Payment
7433,RBI Grade B,7999,Full Payment
7435,Banking,9999,Full Payment
7437,SSC CGL,4999,EMI
7439,SSC CGL,4999,Full Payment
7440,SEBI,9999,Full Payment
7441,SEBI,9999,Full Payment
7442,RBI Grade B,11999,Full Payment
7444,SEBI,4999,Full Payment
7445,NABARD,7999,EMI
7446,RBI Grade B,9999,EMI
7447,NABARD,4999,EMI
7448,SEBI,9999,Full Payment
7449,Banking,7999,Full Payment
7450,NABARD,7999,EMI
7451,Banking,9999,EMI
7452,RBI Grade B,4999,EMI
7454,RBI Grade B,11999,Full Payment
7455,SEBI,4999,Full Payment
7459,NABARD,9999,Full Payment
7460,Banking,7999,Full Payment
7462,NABARD,4999,Full Payment
7463,NABARD,9999,EMI
7464,Banking,9999,Full Payment
7465,Banking,4999,EMI
7466,Banking,9999,EMI
7467,Banking,9999,EMI
7468,NABARD,11999,Full Payment
7469,RBI Grade B,9999,EMI
7470,NABARD,7999,Full Payment
7472,SEBI,9999,Full Payment
7475,NABARD,9999,EMI
7476,NABARD,11999,EMI
7478,NABARD,7999,EMI
7479,Banking,11999,EMI
7480,RBI Grade B,7999,Full Payment
7481,RBI Grade B,11999,EMI
7482,SEBI,4999,Full Payment
7484,Banking,11999,EMI
7486,SEBI,11999,EMI
7493,SEBI,7999,EMI
7494,NABARD,4999,Full Payment
7497,RBI Grade B,7999,EMI
7498,SEBI,7999,EMI
7500,NABARD,4999,EMI
7503,RBI Grade B,11999,Full Payment
7504,Banking,11999,EMI
7505,NABARD,7999,Full Payment
7507,Banking,7999,EMI
7510,SEBI,11999,Full Payment
7511,RBI Grade B,9999,EMI
7516,Banking,4999,Full Payment
7518,Banking,9999,Full Payment
7522,NABARD,7999,Full Payment
7523,SEBI,7999,EMI
7524,NABARD,7999,Full Payment
7528,SSC CGL,7999,Full Payment
7529,Banking,7999,Full Payment
7532,RBI Grade B,4999,Full Payment
7536,SEBI,7999,Full Payment
7538,Banking,11999,Full Payment
7539,SSC CGL,7999,Full Payment
7541,SEBI,4999,Full Payment
7543,Banking,11999,Full Payment
7544,NABARD,4999,Full Payment
7545,SEBI,9999,EMI
7546,NABARD,7999,Full Payment
7550,SEBI,7999,Full Payment
7551,Banking,11999,EMI
7554,NABARD,4999,Full Payment
7556,NABARD,9999,EMI
7560,RBI Grade B,7999,Full Payment
7561,SEBI,9999,EMI
7563,RBI Grade B,4999,Full Payment
7564,SSC CGL,9999,EMI
7566,SSC CGL,7999,EMI
7572,NABARD,4999,EMI
7573,RBI Grade B,7999,Full Payment
7574,RBI Grade B,7999,Full Payment
7575,SSC CGL,7999,EMI
7577,Banking,4999,Full Payment
7580,SSC CGL,7999,Full Payment
7581,NABARD,4999,EMI
7582,NABARD,7999,EMI
7583,SEBI,7999,EMI
7584,SSC CGL,9999,EMI
7585,SEBI,4999,EMI
7588,Banking,4999,Full Payment
7590,NABARD,7999,Full Payment
7591,NABARD,11999,EMI
7592,SSC CGL,7999,Full Payment
7593,SSC CGL,11999,Full Payment
7594,SSC CGL,4999,EMI
7598,SEBI,9999,Full Payment
7600,SSC CGL,9999,Full Payment
7604,SEBI,11999,Full Payment
7607,SSC CGL,4999,Full Payment
7611,SEBI,4999,Full Payment
7613,SSC CGL,9999,Full Payment
7618,NABARD,9999,Full Payment
7620,RBI Grade B,9999,Full Payment
7624,Banking,11999,Full Payment
7626,NABARD,9999,EMI
7630,NABARD,9999,EMI
7633,SSC CGL,9999,Full Payment
7636,Banking,4999,EMI
7637,Banking,7999,EMI
7640,SSC CGL,9999,Full Payment
7647,SEBI,9999,Full Payment
7648,Banking,4999,EMI
7649,Banking,11999,EMI
7650,Banking,9999,EMI
7651,Banking,7999,Full Payment
7652,SSC CGL,11999,Full Payment
7656,NABARD,7999,Full Payment
7657,RBI Grade B,4999,Full Payment
7659,Banking,9999,EMI
7660,RBI Grade B,11999,EMI
7661,NABARD,7999,Full Payment
7662,SEBI,11999,Full Payment
7663,RBI Grade B,4999,EMI
7664,SSC CGL,9999,Full Payment
7665,SSC CGL,7999,EMI
7666,RBI Grade B,7999,EMI
7667,Banking,4999,EMI
7668,SEBI,7999,EMI
7669,RBI Grade B,11999,Full Payment
7676,NABARD,11999,EMI
7678,SSC CGL,7999,EMI
7679,RBI Grade B,11999,Full Payment
7681,SSC CGL,9999,EMI
7683,RBI Grade B,11999,EMI
7684,RBI Grade B,4999,EMI
7685,Banking,7999,Full Payment
7693,NABARD,7999,EMI
7694,SSC CGL,4999,Full Payment
7695,SEBI,7999,Full Payment
7697,SSC CGL,7999,Full Payment
7698,RBI Grade B,4999,Full Payment
7703,NABARD,4999,Full Payment
7706,Banking,11999,Full Payment
7707,RBI Grade B,9999,EMI
7708,SSC CGL,7999,Full Payment
7714,Banking,9999,EMI
7715,SSC CGL,7999,Full Payment
7716,SSC CGL,4999,Full Payment
7718,NABARD,11999,EMI
7721,SEBI,4999,Full Payment
7723,NABARD,4999,EMI
7728,SEBI,9999,Full Payment
7730,SEBI,11999,Full Payment
7731,NABARD,7999,Full Payment
7732,SSC CGL,9999,EMI
7733,SSC CGL,4999,Full Payment
7734,SEBI,4999,EMI
7735,SEBI,7999,Full Payment
7736,Banking,11999,EMI
7737,SSC CGL,9999,EMI
7738,SEBI,7999,EMI
7741,RBI Grade B,4999,EMI
7743,Banking,11999,EMI
7747,SSC CGL,4999,Full Payment
7749,SSC CGL,9999,Full Payment
7752,SSC CGL,4999,EMI
7753,Banking,9999,EMI
7760,SSC CGL,4999,Full Payment
7763,NABARD,7999,EMI
7764,Banking,7999,Full Payment
7765,SSC CGL,7999,Full Payment
7769,SSC CGL,9999,EMI
7770,Banking,9999,Full Payment
7773,NABARD,11999,EMI
7774,NABARD,4999,Full Payment
7776,RBI Grade B,7999,Full Payment
7778,SSC CGL,9999,EMI
7781,Banking,7999,Full Payment
7782,SEBI,9999,EMI
7783,SEBI,9999,EMI
7784,SEBI,7999,EMI
7787,NABARD,7999,Full Payment
7790,Banking,4999,Full Payment
7791,SSC CGL,11999,Full Payment
7792,RBI Grade B,9999,EMI
7793,RBI Grade B,4999,EMI
7795,RBI Grade B,9999,Full Payment
7796,SEBI,7999,Full Payment
7797,Banking,9999,Full Payment
7799,Banking,11999,EMI
7800,Banking,4999,EMI
7801,Banking,11999,EMI
7802,SSC CGL,7999,Full Payment
7805,Banking,4999,Full Payment
7806,Banking,9999,EMI
7807,RBI Grade B,7999,EMI
7809,RBI Grade B,11999,EMI
7812,SSC CGL,7999,Full Payment
7814,SSC CGL,7999,Full Payment
7817,SEBI,4999,Full Payment
7818,RBI Grade B,4999,EMI
7826,SEBI,11999,EMI
7827,SEBI,4999,EMI
7832,SEBI,7999,Full Payment
7833,NABARD,7999,EMI
7836,NABARD,11999,EMI
7837,Banking,9999,EMI
7839,Banking,11999,Full Payment
7841,Banking,11999,Full Payment
7842,NABARD,9999,EMI
7844,NABARD,7999,Full Payment
7845,RBI Grade B,9999,EMI
7846,SSC CGL,11999,EMI
7849,RBI Grade B,9999,EMI
7851,SSC CGL,7999,EMI
7854,Banking,9999,Full Payment
7857,SEBI,9999,EMI
7861,NABARD,11999,Full Payment
7862,SSC CGL,7999,Full Payment
7863,NABARD,7999,EMI
7864,SSC CGL,4999,Full Payment
7865,RBI Grade B,4999,Full Payment
7866,RBI Grade B,11999,Full Payment
7868,SEBI,11999,Full Payment
7872,RBI Grade B,9999,EMI
7874,Banking,11999,EMI
7875,RBI Grade B,7999,EMI
7878,Banking,4999,Full Payment
7881,SEBI,9999,EMI
7882,SSC CGL,7999,EMI
7884,SEBI,4999,EMI
7885,SEBI,4999,Full Payment
7890,NABARD,7999,EMI
7892,SEBI,11999,EMI
7893,RBI Grade B,11999,EMI
7894,SSC CGL,11999,Full Payment
7898,SSC CGL,9999,EMI
7899,SSC CGL,9999,Full Payment
7900,RBI Grade B,4999,EMI
7901,Banking,9999,EMI
7903,SEBI,4999,Full Payment
7907,SSC CGL,7999,Full Payment
7908,NABARD,4999,EMI
7910,RBI Grade B,11999,EMI
7911,SEBI,4999,EMI
7912,SEBI,11999,Full Payment
7914,NABARD,9999,EMI
7915,SEBI,4999,Full Payment
7916,NABARD,9999,EMI
7917,SSC CGL,9999,Full Payment
7924,SEBI,4999,EMI
7925,SEBI,9999,Full Payment
7928,SSC CGL,7999,Full Payment
7932,SSC CGL,11999,Full Payment
7934,NABARD,4999,EMI
7936,SSC CGL,4999,EMI
7939,NABARD,7999,EMI
7940,RBI Grade B,11999,EMI
7941,SEBI,7999,EMI
7942,NABARD,11999,EMI
7945,SEBI,9999,Full Payment
7948,SSC CGL,9999,Full Payment
7949,SSC CGL,4999,Full Payment
7950,RBI Grade B,7999,Full Payment
7952,SSC CGL,7999,Full Payment
7953,Banking,7999,EMI
7954,RBI Grade B,7999,Full Payment
7956,Banking,7999,Full Payment
7957,RBI Grade B,4999,Full Payment
