student_id,live_classes_attended,recorded_views,total_classes
6321,6,23,50
6322,32,18,50
6323,22,25,50
6324,10,44,50
6325,27,25,40
6326,21,11,50
6327,25,13,60
6328,33,25,60
6329,16,16,60
6330,5,47,50
6331,18,34,60
6332,18,38,40
6333,21,18,50
6334,15,6,40
6335,5,57,60
6336,13,23,60
6337,29,6,40
6338,10,39,40
6339,21,14,40
6340,29,6,40
6341,18,22,50
6342,6,52,60
6343,15,10,40
6344,16,12,50
6345,15,5,40
6346,12,26,40
6347,11,9,40
6348,25,36,50
6349,11,8,50
6350,12,36,60
6351,15,17,50
6352,22,23,40
6353,22,50,60
6354,32,11,50
6355,11,30,60
6356,10,24,40
6357,22,10,40
6358,23,9,60
6359,22,15,40
6360,28,22,50
6361,12,22,60
6362,35,13,40
6363,12,10,50
6364,6,43,60
6365,34,24,50
6366,15,23,50
6367,8,19,40
6368,25,17,40
6369,12,20,40
6370,19,23,50
6371,18,10,50
6372,10,17,40
6373,29,13,40
6374,7,51,60
6375,24,15,40
6376,35,8,60
6377,14,10,60
6378,24,7,50
6379,12,21,60
6380,21,12,50
6381,17,23,60
6382,18,20,50
6383,14,21,50
6384,22,13,60
6385,13,9,50
6386,10,24,60
6387,13,19,50
6388,10,5,40
6389,28,10,60
6390,33,22,60
6391,15,23,50
6392,6,27,50
6393,32,8,40
6394,21,12,40
6395,21,5,50
6396,8,32,50
6397,33,9,40
6398,28,25,40
6399,14,22,40
6400,11,21,60
6401,25,23,50
6402,30,9,50
6403,19,23,50
6404,13,23,50
6405,7,31,40
6406,12,60,60
6407,25,35,50
6408,27,8,60
6409,10,15,60
6410,34,22,50
6411,25,6,50
6412,20,39,50
6413,16,11,60
6414,34,10,40
6415,28,22,60
6416,16,21,50
6417,29,6,50
6418,15,29,40
6419,27,14,60
6420,13,18,50
6421,20,25,60
6422,16,48,60
6423,11,49,60
6424,34,15,40
6425,23,20,60
6426,22,10,40
6427,21,23,40
6428,25,9,50
6429,28,10,60
6430,14,28,50
6431,20,16,60
6432,35,23,40
6433,10,50,50
6434,15,10,40
6435,10,8,50
6436,15,16,60
6437,25,40,60
6438,34,14,40
6439,10,50,50
6440,16,23,50
6441,10,15,50
6442,15,10,40
6443,18,7,40
6444,23,26,50
6445,10,5,60
6446,32,25,60
6447,17,25,50
6448,24,6,60
6449,23,17,40
6450,13,25,40
6451,28,16,40
6452,16,10,50
6453,20,24,40
6454,11,5,60
6455,12,54,60
6456,11,7,40
6457,17,12,60
6458,11,49,50
6459,15,9,60
6460,19,19,40
6461,7,33,40
6462,22,5,40
6463,11,18,60
6464,26,9,40
6465,25,6,50
6466,17,32,50
6467,8,41,50
6468,25,18,40
6469,22,14,40
6470,32,21,40
6471,16,15,60
6472,28,15,40
6473,24,10,40
6474,13,28,40
6475,19,28,40
6476,14,12,60
6477,8,28,60
6478,18,18,40
6479,30,24,40
6480,19,7,50
6481,19,9,50
6482,32,8,40
6483,21,13,50
6484,13,11,50
6485,10,44,50
6486,17,48,50
6487,20,41,50
6488,18,37,40
6489,13,34,40
6490,10,17,50
6491,18,19,50
6492,15,36,50
6493,26,22,40
6494,5,20,50
6495,29,24,50
6496,11,26,60
6497,32,10,50
6498,15,14,40
6499,17,19,60
6500,18,13,50
6501,34,20,40
6502,12,23,40
6503,23,15,50
6504,26,17,40
6505,18,19,60
6506,5,25,60
6507,19,22,50
6508,33,12,50
6509,34,9,50
6510,27,23,50
6511,13,37,40
6512,10,27,50
6513,23,13,60
6514,25,15,40
6515,24,25,40
6516,21,25,40
6517,15,45,60
6518,18,10,60
6519,17,38,40
6520,17,15,50
6521,29,5,60
6522,28,12,40
6523,22,19,50
6524,31,18,50
6525,19,20,40
6526,30,18,60
6527,13,14,60
6528,24,21,40
6529,18,13,60
6530,19,16,40
6531,17,20,50
6532,34,19,60
6533,16,41,60
6534,18,44,50
6535,31,17,40
6536,17,32,40
6537,21,14,40
6538,12,21,60
6539,21,17,50
6540,9,29,40
6541,10,22,50
6542,21,24,40
6543,6,44,50
6544,22,39,60
6545,19,12,40
6546,18,42,50
6547,20,6,40
6548,32,12,40
6549,18,18,50
6550,26,12,60
6551,5,27,40
6552,30,19,50
6553,11,16,60
6554,20,22,50
6555,14,10,60
6556,10,41,60
6557,20,32,50
6558,29,5,40
6559,24,21,60
6560,21,42,60
6561,11,47,50
6562,31,24,50
6563,22,20,40
6564,23,28,40
6565,19,10,40
6566,26,24,60
6567,20,40,60
6568,33,15,40
6569,20,5,60
6570,25,34,60
6571,14,9,60
6572,19,16,40
6573,30,22,50
6574,34,7,50
6575,17,58,60
6576,24,5,60
6577,22,11,50
6578,6,39,40
6579,17,39,40
6580,23,36,40
6581,25,11,40
6582,28,10,60
6583,29,7,60
6584,28,22,60
6585,25,8,40
6586,9,41,60
6587,15,28,60
6588,24,7,40
6589,33,5,50
6590,23,14,60
6591,18,10,60
6592,28,14,50
6593,10,11,40
6594,23,49,60
6595,31,12,60
6596,31,12,40
6597,19,25,50
6598,32,5,60
6599,19,16,40
6600,29,18,60
6601,5,39,50
6602,15,7,60
6603,20,22,60
6604,11,15,50
6605,13,48,50
6606,18,12,40
6607,21,32,60
6608,35,12,60
6609,32,9,40
6610,7,44,60
6611,27,8,60
6612,25,21,50
6613,22,25,40
6614,30,13,50
6615,17,8,60
6616,25,48,50
6617,6,21,60
6618,25,31,50
6619,33,9,60
6620,26,7,60
6621,10,11,50
6622,34,6,50
6623,20,16,40
6624,9,41,60
6625,19,6,60
6626,11,11,50
6627,26,25,40
6628,6,48,60
6629,12,19,60
6630,22,9,40
6631,15,24,60
6632,22,26,50
6633,34,14,60
6634,26,15,50
6635,31,5,40
6636,9,48,50
6637,23,36,60
6638,15,25,60
6639,19,55,60
6640,12,7,50
6641,22,15,50
6642,23,22,50
6643,29,17,60
6644,15,20,40
6645,22,9,50
6646,27,6,40
6647,9,16,60
6648,29,8,40
6649,6,26,50
6650,16,13,50
6651,13,28,50
6652,24,39,50
6653,25,26,60
6654,13,36,60
6655,31,20,60
6656,12,10,40
6657,33,14,40
6658,31,9,60
6659,10,38,50
6660,18,34,40
6661,23,17,40
6662,12,29,40
6663,17,5,50
6664,27,13,40
6665,19,40,60
6666,6,30,60
6667,17,56,60
6668,5,23,50
6669,12,39,50
6670,14,14,50
6671,16,26,40
6672,32,18,40
6673,21,20,50
6674,22,43,60
6675,34,13,50
6676,10,12,60
6677,13,47,50
6678,14,8,60
6679,23,43,50
6680,12,48,50
6681,18,17,50
6682,14,11,50
6683,12,28,40
6684,17,27,40
6685,29,24,50
6686,18,33,60
6687,7,23,60
6688,28,14,50
6689,25,10,60
6690,6,23,40
6691,29,21,40
6692,15,10,50
6693,28,24,50
6694,10,17,40
6695,22,7,50
6696,23,41,50
6697,11,26,40
6698,29,23,50
6699,31,9,60
6700,33,24,60
6701,27,12,60
6702,20,22,40
6703,25,17,60
6704,26,19,60
6705,25,19,60
6706,10,38,60
6707,10,14,50
6708,17,13,40
6709,15,6,60
6710,35,13,60
6711,12,21,60
6712,16,24,50
6713,33,11,60
6714,12,9,60
6715,22,5,40
6716,5,17,40
6717,19,6,50
6718,31,19,60
6719,14,24,50
6720,33,7,60
6721,33,25,50
6722,12,17,60
6723,33,23,50
6724,11,24,40
6725,10,11,40
6726,23,46,60
6727,9,49,50
6728,14,6,50
6729,29,22,60
6730,30,15,50
6731,22,14,60
6732,33,9,40
6733,10,15,50
6734,32,25,60
6735,11,21,40
6736,17,15,40
6737,10,23,40
6738,23,18,50
6739,8,54,60
6740,27,24,50
6741,9,49,50
6742,25,26,40
6743,22,23,50
6744,12,20,40
6745,16,30,60
6746,10,19,60
6747,23,18,60
6748,26,18,40
6749,20,20,60
6750,34,25,40
6751,30,14,60
6752,19,12,40
6753,25,13,50
6754,32,10,40
6755,17,7,50
6756,11,45,60
6757,29,15,60
6758,8,15,50
6759,20,30,40
6760,16,25,50
6761,12,20,40
6762,11,12,50
6763,12,23,50
6764,15,6,60
6765,15,34,40
6766,28,24,60
6767,7,52,60
6768,21,30,40
6769,16,19,40
6770,11,24,40
6771,10,33,60
6772,18,19,50
6773,22,15,50
6774,20,42,50
6775,19,38,40
6776,18,23,60
6777,15,17,40
6778,32,20,40
6779,15,19,50
6780,12,20,60
6781,6,59,60
6782,34,16,60
6783,25,12,40
6784,15,22,60
6785,21,7,60
6786,21,17,50
6787,13,16,40
6788,12,22,60
6789,26,5,50
6790,16,49,50
6791,7,21,60
6792,19,31,50
6793,32,24,50
6794,16,30,50
6795,8,40,60
6796,30,20,40
6797,10,6,50
6798,5,30,50
6799,14,25,40
6800,13,22,50
6801,10,12,50
6802,35,22,60
6803,15,7,40
6804,5,58,60
6805,23,27,40
6806,34,10,50
6807,33,6,60
6808,26,16,40
6809,27,17,60
6810,18,25,60
6811,5,57,60
6812,22,49,50
6813,9,27,40
6814,10,36,50
6815,17,24,40
6816,23,24,60
6817,11,38,40
6818,15,38,40
6819,9,27,50
6820,16,24,40
6821,19,13,50
6822,26,21,40
6823,34,18,40
6824,11,21,50
6825,24,50,60
6826,6,25,50
6827,8,34,40
6828,29,7,60
6829,25,33,60
6830,7,17,40
6831,31,9,40
6832,22,8,50
6833,20,22,40
6834,22,36,50
6835,11,15,60
6836,35,17,40
6837,10,36,40
6838,13,24,40
6839,22,6,60
6840,19,25,50
6841,5,25,40
6842,29,20,40
6843,5,45,60
6844,18,16,50
6845,13,33,60
6846,33,6,50
6847,31,9,60
6848,16,7,60
6849,7,33,50
6850,7,36,50
6851,12,51,60
6852,18,46,50
6853,18,23,50
6854,15,12,50
6855,23,39,50
6856,21,12,40
6857,14,17,40
6858,33,22,40
6859,10,9,50
6860,20,50,50
6861,10,11,50
6862,26,17,50
6863,20,6,40
6864,17,6,50
6865,22,12,50
6866,5,38,50
6867,9,38,40
6868,30,7,60
6869,30,18,60
6870,10,24,50
6871,23,22,60
6872,16,23,40
6873,28,8,40
6874,6,40,40
6875,12,55,60
6876,9,26,40
6877,10,24,40
6878,20,10,50
6879,11,44,60
6880,23,44,50
6881,29,16,60
6882,13,23,40
6883,15,17,60
6884,11,24,40
6885,22,42,60
6886,14,19,40
6887,20,33,50
6888,20,13,60
6889,25,23,50
6890,20,14,40
6891,22,53,60
6892,32,14,50
6893,12,47,50
6894,13,22,40
6895,30,22,40
6896,22,34,40
6897,21,25,50
6898,26,11,50
6899,19,15,50
6900,22,10,50
6901,29,16,40
6902,13,20,40
6903,25,6,60
6904,18,39,50
6905,12,40,40
6906,13,18,50
6907,14,32,40
6908,10,19,50
6909,14,29,40
6910,14,18,60
6911,10,9,50
6912,21,7,40
6913,26,16,50
6914,12,16,40
6915,5,17,40
6916,12,20,50
6917,20,21,50
6918,23,6,50
6919,21,43,50
6920,6,38,60
6921,15,13,40
6922,12,11,50
6923,23,25,40
6924,19,31,50
6925,32,17,40
6926,33,16,50
6927,8,36,40
6928,32,19,50
6929,11,15,60
6930,24,8,60
6931,33,7,60
6932,26,25,60
6933,27,17,60
6934,14,40,50
6935,11,42,60
6936,22,8,50
6937,17,11,60
6938,32,24,50
6939,13,50,50
6940,22,22,50
6941,16,36,40
6942,11,10,50
6943,20,30,40
6944,12,22,60
6945,17,5,50
6946,8,51,60
6947,10,15,40
6948,21,18,60
6949,17,11,50
6950,9,37,40
6951,24,59,60
6952,11,23,50
6953,28,17,40
6954,13,17,50
6955,22,19,40
6956,17,10,50
6957,35,19,50
6958,24,26,50
6959,15,19,50
6960,17,24,50
6961,15,12,60
6962,22,36,60
6963,14,6,60
6964,12,36,40
6965,5,33,40
6966,13,37,40
6967,12,18,40
6968,16,12,60
6969,26,13,40
6970,9,28,50
6971,25,7,50
6972,28,21,60
6973,24,15,40
6974,25,15,60
6975,7,36,50
6976,32,15,50
6977,17,16,40
6978,20,18,50
6979,32,24,60
6980,12,11,60
6981,12,22,60
6982,10,17,40
6983,12,28,50
6984,14,10,60
6985,30,9,50
6986,20,29,40
6987,19,28,50
6988,12,18,40
6989,26,6,60
6990,17,34,50
6991,20,16,60
6992,5,28,50
6993,21,6,60
6994,22,6,40
6995,29,15,50
6996,29,21,40
6997,14,25,50
6998,12,6,50
6999,20,60,60
7000,33,6,50
7001,20,23,40
7002,25,28,40
7003,35,16,50
7004,10,42,60
7005,23,9,50
7006,28,5,50
7007,15,5,50
7008,12,37,40
7009,11,47,50
7010,16,55,60
7011,35,13,50
7012,33,7,50
7013,28,19,50
7014,20,24,50
7015,30,23,50
7016,13,21,40
7017,28,23,40
7018,20,51,60
7019,32,13,60
7020,35,7,60
7021,24,47,50
7022,6,35,50
7023,5,33,50
7024,32,11,60
7025,18,39,40
7026,19,11,50
7027,14,12,40
7028,18,17,60
7029,9,18,40
7030,22,33,40
7031,22,56,60
7032,8,25,40
7033,19,22,60
7034,12,31,50
7035,10,7,40
7036,19,28,40
7037,32,10,60
7038,16,23,40
7039,32,14,60
7040,19,10,50
7041,10,36,60
7042,32,19,50
7043,26,20,60
7044,26,21,40
7045,14,9,60
7046,24,21,40
7047,27,25,60
7048,11,15,50
7049,27,14,60
7050,17,31,40
7051,22,7,40
7052,16,13,60
7053,30,16,60
7054,19,19,50
7055,23,53,60
7056,18,17,60
7057,34,15,40
7058,23,19,60
7059,13,51,60
7060,16,22,50
7061,10,24,40
7062,14,11,50
7063,35,8,50
7064,27,6,40
7065,14,18,60
7066,22,17,40
7067,5,18,40
7068,15,37,50
7069,19,47,50
7070,18,15,50
7071,31,21,50
7072,20,15,50
7073,25,16,50
7074,15,13,40
7075,23,13,50
7076,5,16,40
7077,26,19,50
7078,21,41,50
7079,9,33,60
7080,6,37,60
7081,18,27,40
7082,13,35,50
7083,14,10,40
7084,14,31,50
7085,34,21,40
7086,24,45,60
7087,5,24,50
7088,16,21,40
7089,27,18,50
7090,26,12,40
7091,25,6,50
7092,12,19,60
7093,17,18,40
7094,11,24,40
7095,35,13,50
7096,11,31,40
7097,23,6,60
7098,6,40,40
7099,20,6,60
7100,29,22,60
7101,5,34,40
7102,7,28,50
7103,23,15,50
7104,34,18,60
7105,7,53,60
7106,24,46,50
7107,25,9,60
7108,20,9,50
7109,13,22,60
7110,16,27,40
7111,13,48,60
7112,14,25,40
7113,19,21,40
7114,34,17,50
7115,25,14,60
7116,10,23,60
7117,25,25,50
7118,12,51,60
7119,5,36,50
7120,30,22,60
7121,9,36,40
7122,10,10,50
7123,29,13,60
7124,14,25,50
7125,12,17,40
7126,21,23,50
7127,26,13,50
7128,10,19,60
7129,14,19,40
7130,17,8,40
7131,19,57,60
7132,20,33,50
7133,23,19,60
7134,29,16,50
7135,31,14,40
7136,26,18,40
7137,13,58,60
7138,33,10,60
7139,5,31,40
7140,34,9,60
7141,20,25,60
7142,17,59,60
7143,35,13,60
7144,28,18,40
7145,17,25,40
7146,15,18,40
7147,25,26,40
7148,22,39,60
7149,24,32,60
7150,19,28,40
7151,19,21,50
7152,13,19,40
7153,32,5,40
7154,22,10,50
7155,16,25,60
7156,7,38,60
7157,35,21,40
7158,24,22,40
7159,14,14,60
7160,17,26,40
7161,28,14,50
7162,24,50,50
7163,10,18,60
7164,17,9,40
7165,9,29,50
7166,25,8,60
7167,29,21,50
7168,10,9,60
7169,17,20,40
7170,23,18,60
7171,32,18,40
7172,18,22,50
7173,25,43,60
7174,31,22,40
7175,35,19,50
7176,23,35,50
7177,13,19,60
7178,19,41,60
7179,20,15,50
7180,28,21,40
7181,22,32,40
7182,31,6,60
7183,11,44,50
7184,12,16,60
7185,12,15,60
7186,29,6,50
7187,23,34,60
7188,26,24,50
7189,30,17,60
7190,22,22,40
7191,26,13,40
7192,21,43,60
7193,16,21,50
7194,14,5,40
7195,25,17,60
7196,14,12,40
7197,22,8,60
7198,8,35,40
7199,24,16,60
7200,15,20,60
7201,22,21,60
7202,28,25,40
7203,26,25,60
7204,30,8,50
7205,34,9,60
7206,30,20,40
7207,17,27,40
7208,24,17,60
7209,6,29,40
7210,14,12,60
7211,9,50,50
7212,17,32,40
7213,17,12,60
7214,32,21,50
7215,23,14,60
7216,24,6,60
7217,32,15,40
7218,23,20,40
7219,24,21,50
7220,23,21,60
7221,12,27,60
7222,16,43,50
7223,20,29,40
7224,33,8,40
7225,35,11,40
7226,15,25,40
7227,25,17,50
7228,34,15,60
7229,31,6,50
7230,14,25,50
7231,26,20,40
7232,29,12,60
7233,18,13,60
7234,6,34,50
7235,21,49,50
7236,13,7,40
7237,12,14,50
7238,11,25,50
7239,13,9,60
7240,30,15,40
7241,11,27,40
7242,24,8,60
7243,30,17,50
7244,24,19,60
7245,11,23,60
7246,19,43,60
7247,19,49,60
7248,14,12,40
7249,19,25,60
7250,16,42,50
7251,19,13,60
7252,25,23,50
7253,10,12,50
7254,18,34,50
7255,7,28,40
7256,9,34,40
7257,25,11,50
7258,26,11,50
7259,21,23,40
7260,21,19,50
7261,15,24,60
7262,31,9,60
7263,24,12,60
7264,21,27,40
7265,11,60,60
7266,14,23,40
7267,20,22,40
7268,32,14,50
7269,15,12,60
7270,15,14,40
7271,22,16,40
7272,27,16,40
7273,33,13,60
7274,12,52,60
7275,17,16,50
7276,16,14,50
7277,17,45,50
7278,18,17,60
7279,8,26,40
7280,25,51,60
7281,22,33,50
7282,7,55,60
7283,13,22,50
7284,7,43,50
7285,20,5,40
7286,10,17,40
7287,8,40,60
7288,22,19,60
7289,19,8,60
7290,35,14,40
7291,31,20,50
7292,6,31,50
7293,11,59,60
7294,35,19,50
7295,10,9,50
7296,9,49,60
7297,19,25,50
7298,11,39,40
7299,9,28,40
7300,21,5,60
7301,33,25,60
7302,17,60,60
7303,8,32,40
7304,23,17,40
7305,24,8,50
7306,33,17,60
7307,23,18,50
7308,10,9,40
7309,17,30,50
7310,10,17,50
7311,35,9,40
7312,31,12,40
7313,24,49,50
7314,12,11,40
7315,19,42,60
7316,12,41,60
7317,16,16,50
7318,25,19,40
7319,7,35,60
7320,25,24,40
7321,22,8,50
7322,19,5,50
7323,15,11,60
7324,16,17,40
7325,19,17,50
7326,23,14,50
7327,17,16,40
7328,27,17,40
7329,25,9,40
7330,11,19,50
7331,28,16,60
7332,30,17,60
7333,30,15,60
7334,28,10,50
7335,10,46,60
7336,19,39,60
7337,35,7,50
7338,29,6,50
7339,16,22,40
7340,10,10,50
7341,15,36,60
7342,33,11,40
7343,34,14,50
7344,18,22,60
7345,25,9,50
7346,27,22,40
7347,28,5,40
7348,25,12,50
7349,12,13,40
7350,18,17,50
7351,7,38,60
7352,25,14,60
7353,16,9,60
7354,7,22,50
7355,32,23,50
7356,21,48,50
7357,28,15,50
7358,12,9,40
7359,10,14,60
7360,28,15,40
7361,12,43,50
7362,30,18,50
7363,8,47,50
7364,6,37,40
7365,35,16,60
7366,11,6,60
7367,22,30,40
7368,12,14,40
7369,28,7,40
7370,12,7,50
7371,17,18,50
7372,27,18,50
7373,30,8,40
7374,20,40,40
7375,12,22,60
7376,13,6,50
7377,17,55,60
7378,15,42,60
7379,9,36,50
7380,11,18,50
7381,27,25,60
7382,14,18,40
7383,31,11,60
7384,35,7,40
7385,18,10,50
7386,11,15,60
7387,6,18,50
7388,16,6,40
7389,26,18,40
7390,30,15,50
7391,10,15,60
7392,10,24,40
7393,13,8,60
7394,35,9,50
7395,17,28,40
7396,11,8,50
7397,12,13,50
7398,33,23,50
7399,14,5,60
7400,17,28,40
7401,11,38,40
7402,14,9,60
7403,14,13,40
7404,6,25,40
7405,23,19,40
7406,31,10,40
7407,21,17,40
7408,30,5,40
7409,24,39,40
7410,7,18,40
7411,13,32,40
7412,16,12,50
7413,8,27,60
7414,30,10,40
7415,15,21,50
7416,8,28,50
7417,17,24,40
7418,20,18,50
7419,19,15,60
7420,16,14,40
7421,21,27,40
7422,14,43,50
7423,35,5,50
7424,18,23,40
7425,18,42,60
7426,18,10,40
7427,11,23,60
7428,12,42,50
7429,30,20,50
7430,12,32,60
7431,28,22,60
7432,30,16,60
7433,24,30,40
7434,21,17,40
7435,20,10,40
7436,22,16,50
7437,23,19,50
7438,25,17,50
7439,21,12,40
7440,26,6,60
7441,23,18,60
7442,8,32,50
7443,16,29,50
7444,22,23,40
7445,16,25,60
7446,24,13,50
7447,23,15,50
7448,17,15,60
7449,27,23,40
7450,32,18,60
7451,34,25,40
7452,22,36,60
7453,12,24,60
7454,11,39,50
7455,28,9,50
7456,13,15,50
7457,7,25,50
7458,24,25,60
7459,18,27,60
7460,30,22,60
7461,15,23,40
7462,31,14,40
7463,27,15,50
7464,33,18,60
7465,23,15,40
7466,35,8,50
7467,22,24,50
7468,28,20,50
7469,30,12,60
7470,29,22,60
7471,12,18,60
7472,21,12,40
7473,26,7,60
7474,17,40,40
7475,30,11,60
7476,19,20,60
7477,12,15,40
7478,35,11,50
7479,14,17,50
7480,20,37,40
7481,34,5,40
7482,13,32,40
7483,23,20,60
7484,32,5,60
7485,14,17,60
7486,18,23,60
7487,8,19,40
7488,19,17,40
7489,23,39,40
7490,19,40,50
7491,20,25,40
7492,9,25,50
7493,32,14,50
7494,34,17,50
7495,11,34,40
7496,24,9,40
7497,28,23,60
7498,19,5,60
7499,22,23,40
7500,21,20,50
7501,13,10,60
7502,23,17,60
7503,19,23,60
7504,7,41,50
7505,5,41,50
7506,27,12,60
7507,20,12,40
7508,13,6,60
7509,22,8,40
7510,21,23,40
7511,13,17,40
7512,12,51,60
7513,18,23,60
7514,7,21,40
7515,12,23,40
7516,16,20,50
7517,18,45,60
7518,35,11,60
7519,13,49,60
7520,14,16,40
7521,27,13,60
7522,33,6,40
7523,23,20,40
7524,16,6,60
7525,13,32,40
7526,13,17,40
7527,14,33,40
7528,32,23,60
7529,31,7,60
7530,11,14,40
7531,15,6,60
7532,21,32,40
7533,23,8,50
7534,22,17,50
7535,7,54,60
7536,11,12,60
7537,9,22,50
7538,13,31,40
7539,20,14,60
7540,18,9,60
7541,11,25,40
7542,12,18,40
7543,32,20,40
7544,31,8,60
7545,28,8,50
7546,27,17,40
7547,12,15,40
7548,13,7,50
7549,8,28,50
7550,35,8,40
7551,31,14,60
7552,14,14,40
7553,5,25,50
7554,27,25,60
7555,19,7,40
7556,14,22,40
7557,30,14,50
7558,14,20,50
7559,7,53,60
7560,23,20,40
7561,21,20,60
7562,14,42,50
7563,24,17,40
7564,27,7,40
7565,30,20,40
7566,29,8,50
7567,17,22,60
7568,14,25,60
7569,25,19,40
7570,21,14,40
7571,12,12,40
7572,20,11,40
7573,11,18,50
7574,18,57,60
7575,17,17,40
7576,22,31,50
7577,15,25,50
7578,10,46,50
7579,19,7,60
7580,14,25,40
7581,19,20,50
7582,35,7,60
7583,24,23,60
7584,29,24,60
7585,21,48,50
7586,23,17,50
7587,14,47,60
7588,24,29,60
7589,5,26,40
7590,28,25,40
7591,33,15,60
7592,24,16,50
7593,22,11,60
7594,21,21,50
7595,14,10,50
7596,30,7,50
7597,14,17,50
7598,9,38,50
7599,16,16,50
7600,22,5,50
7601,5,17,50
7602,19,25,40
7603,13,12,50
7604,22,21,40
7605,18,26,60
7606,11,21,50
7607,34,8,50
7608,10,25,40
7609,23,22,50
7610,11,13,60
7611,25,9,40
7612,9,15,60
7613,23,10,50
7614,21,38,40
7615,8,26,40
7616,10,23,60
7617,14,22,40
7618,10,20,40
7619,9,33,60
7620,27,13,40
7621,20,9,50
7622,11,37,60
7623,28,24,60
7624,11,5,50
7625,7,17,50
7626,34,22,60
7627,24,24,50
7628,17,16,40
7629,32,8,40
7630,21,5,40
7631,11,35,50
7632,14,10,50
7633,21,52,60
7634,10,18,40
7635,8,38,50
7636,27,6,50
7637,19,48,60
7638,10,9,40
7639,10,7,60
7640,19,8,40
7641,19,15,60
7642,19,7,40
7643,15,23,60
7644,8,56,60
7645,19,20,50
7646,23,19,60
7647,25,23,50
7648,6,26,60
7649,25,31,40
7650,27,24,60
7651,5,27,40
7652,34,16,40
7653,22,16,50
7654,12,44,60
7655,23,22,60
7656,14,8,60
7657,31,24,40
7658,19,31,60
7659,33,17,40
7660,23,15,60
7661,20,22,50
7662,21,20,50
7663,23,34,50
7664,34,5,60
7665,34,13,60
7666,23,38,40
7667,23,24,40
7668,23,18,50
7669,19,16,60
7670,21,34,40
7671,23,5,60
7672,7,18,50
7673,15,41,50
7674,12,29,50
7675,13,38,50
7676,11,7,50
7677,15,24,50
7678,23,7,50
7679,18,36,40
7680,12,14,60
7681,27,6,60
7682,21,12,40
7683,10,21,60
7684,16,20,50
7685,22,24,60
7686,10,55,60
7687,22,14,60
7688,19,19,50
7689,10,35,50
7690,27,14,40
7691,10,30,60
7692,14,13,60
7693,16,14,40
7694,10,6,60
7695,12,19,50
7696,14,14,60
7697,33,15,40
7698,17,17,50
7699,8,35,60
7700,20,15,60
7701,19,23,50
7702,17,20,40
7703,23,39,50
7704,15,13,40
7705,21,19,40
7706,17,11,40
7707,9,34,40
7708,24,33,50
7709,15,12,50
7710,15,35,40
7711,9,48,60
7712,12,17,50
7713,5,23,50
7714,18,40,60
7715,24,34,40
7716,19,20,40
7717,25,14,40
7718,24,19,40
7719,10,14,40
7720,23,19,40
7721,34,10,60
7722,16,36,40
7723,28,10,40
7724,17,28,50
7725,5,40,50
7726,14,16,40
7727,16,8,40
7728,28,10,40
7729,11,14,60
7730,34,16,60
7731,10,19,40
7732,18,18,40
7733,28,6,60
7734,28,12,40
7735,12,28,60
7736,29,12,50
7737,24,46,50
7738,29,6,40
7739,11,25,40
7740,15,23,40
7741,15,42,60
7742,22,9,40
7743,20,17,40
7744,13,59,60
7745,7,47,50
7746,21,16,60
7747,19,5,60
7748,19,52,60
7749,35,9,60
7750,10,14,40
7751,11,23,50
7752,17,7,60
7753,25,44,50
7754,22,19,50
7755,15,39,50
7756,24,14,50
7757,24,5,40
7758,8,54,60
7759,34,16,50
7760,31,24,40
7761,8,20,60
7762,24,20,60
7763,23,18,50
7764,11,16,50
7765,31,20,40
7766,18,19,60
7767,10,23,40
7768,22,17,40
7769,30,15,60
7770,27,6,50
7771,7,18,50
7772,14,12,40
7773,31,8,40
7774,25,25,50
7775,19,16,60
7776,30,20,50
7777,23,11,60
7778,12,23,50
7779,11,36,40
7780,13,22,50
7781,23,24,50
7782,9,27,40
7783,26,14,60
7784,26,16,60
7785,17,20,50
7786,7,24,40
7787,29,14,40
7788,10,6,40
7789,12,29,40
7790,34,12,50
7791,34,22,60
7792,32,9,60
7793,32,7,40
7794,9,23,40
7795,21,24,50
7796,30,21,60
7797,22,24,50
7798,14,20,40
7799,13,21,60
7800,22,27,50
7801,20,41,60
7802,28,7,50
7803,11,48,50
7804,11,8,40
7805,13,36,40
7806,22,16,40
7807,18,27,40
7808,15,18,50
7809,35,12,50
7810,12,9,50
7811,15,13,50
7812,16,29,50
7813,20,26,40
7814,22,15,60
7815,29,20,50
7816,13,48,50
7817,26,14,50
7818,23,10,60
7819,13,40,40
7820,14,60,60
7821,13,5,50
7822,18,23,50
7823,5,41,50
7824,9,51,60
7825,15,39,50
7826,20,8,60
7827,6,28,40
7828,19,28,40
7829,25,10,60
7830,12,35,60
7831,5,54,60
7832,28,11,50
7833,31,13,50
7834,12,9,40
7835,8,34,60
7836,35,16,50
7837,15,9,40
7838,19,20,40
7839,22,15,50
7840,16,46,50
7841,28,19,60
7842,21,8,40
7843,19,25,60
7844,19,15,40
7845,12,35,40
7846,26,9,60
7847,19,19,40
7848,9,30,60
7849,19,35,40
7850,14,6,60
7851,32,13,60
7852,12,17,50
7853,22,19,50
7854,22,11,40
7855,25,29,50
7856,14,21,60
7857,16,5,50
7858,12,9,40
7859,10,6,40
7860,21,33,60
7861,18,9,60
7862,18,22,50
7863,16,11,40
7864,19,39,50
7865,35,21,40
7866,32,22,40
7867,17,46,60
7868,25,20,60
7869,16,17,60
7870,20,25,40
7871,13,53,60
7872,23,24,50
7873,10,22,40
